GeoFips,GeoName,LineCode,Description,gdp2018,gdp2017,gdp2016,gdp2015,gdp2014,gdp2013,gdp2012,gdp2011,gdp2010,gdp2009,gdp2008,gdp2007
13000,Georgia,82,    Other services (except government and government enterprises),10974121,10392013,10139345,9820062,9426040,8994791,8730950,8432094,8338062,8381935,8456610,8565456
13000,Georgia,83,Government and government enterprises,68777196,66577612,64358540,63737450,61028751,59685436,59610540,59264526,58495596,56608957,54200371,53166786
13000,Georgia,,Addenda:,,,,,,,,,,,,
13000,Georgia,87,Natural resources and mining,5333153,5322161,4464878,5054714,4765843,5348562,5166532,4580702,4350840,4706088,5059888,4995634
13000,Georgia,88,Trade,77011384,74093356,72393558,69995695,65887926,63181820,60260628,57424296,56328537,54587524,58333688,58561401
13000,Georgia,89,Transportation and utilities,36258437,35723238,34349864,32033498,29836205,28608818,27457758,26720678,25336453,23953809,23562700,23287435
13000,Georgia,90,Manufacturing and information,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
13000,Georgia,91,Private goods-producing industries 2/,93437144,88019729,83939322,79018155,73063810,68640881,66899755,65787476,64050095,64810586,68493347,74060194
13000,Georgia,92,Private services-providing industries 3/,429939039,411876218,391227258,370810005,351724106,332258793,317621942,304522043,294338117,285605005,290218148,287904928
13001,"Appling, GA",1,All industry total,1614326,1577575,1518826,1494035,1488257,1425723,1429736,1398241,1250055,1112784,1084769,1003806
13001,"Appling, GA",2,  Private industries,1516766,1481573,1420107,1393863,1390305,1327258,1336074,1303231,1153788,1025624,1003798,922604
13001,"Appling, GA",3,"    Agriculture, forestry, fishing and hunting",(D),53760,40019,50620,41615,50927,46454,44500,23861,27309,28014,26495
13001,"Appling, GA",6,"    Mining, quarrying, and oil and gas extraction",(D),0,0,0,0,0,0,0,0,0,0,0
13001,"Appling, GA",10,    Utilities,1032546,1022886,999613,969158,987983,936492,958797,937018,819735,718691,671412,620665
13001,"Appling, GA",11,    Construction,24412,21999,21081,24000,21056,19277,21828,25542,22844,20047,22343,24394
13001,"Appling, GA",12,    Manufacturing,82456,81016,71479,70396,70707,71829,69436,70863,65919,46390,70123,38689
13001,"Appling, GA",13,      Durable goods manufacturing,61714,61341,51754,51727,51578,49087,45250,43216,44480,34170,64964,35673
13001,"Appling, GA",25,      Nondurable goods manufacturing,20742,19675,19725,18669,19128,22742,24186,27646,21439,12219,5160,3016
13001,"Appling, GA",34,    Wholesale trade,25222,24042,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13001,"Appling, GA",35,    Retail trade,77100,75048,69568,65098,59087,46134,40849,34168,34591,33778,30319,29352
13001,"Appling, GA",36,    Transportation and warehousing,(D),(D),22465,27072,25114,23565,21798,22180,19832,18657,19292,19145
13001,"Appling, GA",45,    Information,7636,7367,6490,5899,5890,5939,5116,5609,5132,5511,5936,6540
13001,"Appling, GA",50,"    Finance, insurance, real estate, rental, and leasing",113499,108074,102663,99137,100783,94528,94496,93965,92721,94991,92406,97335
13001,"Appling, GA",51,      Finance and insurance,31480,31154,31052,31082,33176,29604,27938,28153,26042,25596,25653,24170
13001,"Appling, GA",56,      Real estate and rental and leasing,82019,76920,71610,68056,67607,64924,66558,65811,66679,69396,66753,73165
13001,"Appling, GA",59,    Professional and business services,22906,21422,21495,20374,18751,19829,16704,11767,11125,(D),(D),10959
13001,"Appling, GA",60,"      Professional, scientific, and technical services",6281,6237,6728,6069,5304,5634,5291,5077,5407,(D),(D),4318
13001,"Appling, GA",64,      Management of companies and enterprises,10298,9020,8398,8245,7848,7311,7142,3708,3892,465,5438,5328
13001,"Appling, GA",65,      Administrative and support and waste management and remediation services,6327,6164,6370,6060,5599,6883,4270,2982,1826,(D),(D),1314
13001,"Appling, GA",68,"    Educational services, health care, and social assistance",(D),(D),(D),(D),(D),14363,17527,17049,16472,14877,14170,(D)
13001,"Appling, GA",69,      Educational services,(D),(D),(D),(D),(D),1514,1517,1452,1426,1259,(D),(D)
13001,"Appling, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),12849,16010,15597,15046,13618,(D),(D)
13001,"Appling, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",18392,15291,14451,13341,12453,(D),(D),(D),(D),9989,9924,9515
13001,"Appling, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D),(D),(D),(D),207,245,239
13001,"Appling, GA",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),(D),(D),9783,9679,9276
13001,"Appling, GA",82,    Other services (except government and government enterprises),13268,13637,13763,12706,12573,12084,12450,13551,13516,12852,13581,13495
13001,"Appling, GA",83,Government and government enterprises,97560,96002,98719,100173,97952,98465,93662,95011,96268,87160,80971,81202
13001,"Appling, GA",,Addenda:,,,,,,,,,,,,
13001,"Appling, GA",87,Natural resources and mining,61780,53760,40019,50620,41615,50927,46454,44500,23861,27309,28014,26495
13001,"Appling, GA",88,Trade,102322,99090,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13001,"Appling, GA",89,Transportation and utilities,(D),(D),1022078,996230,1013097,960057,980595,959199,839567,737349,690704,639810
13001,"Appling, GA",90,Manufacturing and information,90092,88383,77969,76295,76597,77768,74551,76472,71051,51900,76059,45229
13001,"Appling, GA",91,Private goods-producing industries 2/,168648,156776,132580,145015,133378,142033,137718,140904,112624,93745,120480,89578
13001,"Appling, GA",92,Private services-providing industries 3/,1348118,1324797,1287528,1248847,1256927,1185225,1198356,1162326,1041164,931879,883319,833026
13003,"Atkinson, GA",1,All industry total,268730,249092,233997,229378,196761,192535,175956,169805,197967,187520,200147,164463
13003,"Atkinson, GA",2,  Private industries,241238,222089,207501,203532,171926,168911,152537,146184,174254,164183,176694,140759
13003,"Atkinson, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13003,"Atkinson, GA",6,"    Mining, quarrying, and oil and gas extraction",411,286,162,222,218,208,122,126,119,65,136,132
13003,"Atkinson, GA",10,    Utilities,0,0,21,55,35,40,42,59,56,172,179,184
13003,"Atkinson, GA",11,    Construction,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13003,"Atkinson, GA",12,    Manufacturing,119183,110697,106228,98682,73850,63626,50265,43545,75609,72577,75301,41584
13003,"Atkinson, GA",13,      Durable goods manufacturing,69125,61931,51333,49896,47624,44223,(D),(D),(D),(D),(D),29357
13003,"Atkinson, GA",25,      Nondurable goods manufacturing,50058,48766,54895,48786,26226,19402,(D),(D),(D),(D),(D),12227
13003,"Atkinson, GA",34,    Wholesale trade,9872,9503,9795,8971,7641,7445,7857,7353,(D),(D),(D),(D)
13003,"Atkinson, GA",35,    Retail trade,7984,8162,8005,8471,7668,8336,8019,7586,7720,7416,6691,6033
13003,"Atkinson, GA",36,    Transportation and warehousing,7242,6601,(D),(D),(D),(D),(D),(D),5892,5408,5394,4745
13003,"Atkinson, GA",45,    Information,29,28,22,0,0,0,0,113,224,(D),(D),(D)
13003,"Atkinson, GA",50,"    Finance, insurance, real estate, rental, and leasing",40178,39913,38607,36502,35947,33914,34371,34126,33708,34586,34441,39101
13003,"Atkinson, GA",51,      Finance and insurance,10205,11492,11795,11437,11242,9730,9355,(D),(D),7444,7685,7061
13003,"Atkinson, GA",56,      Real estate and rental and leasing,29973,28421,26812,25065,24705,24184,25016,(D),(D),27143,26756,32040
13003,"Atkinson, GA",59,    Professional and business services,12462,10718,10143,9924,9192,8744,8339,9334,7855,1753,5988,6725
13003,"Atkinson, GA",60,"      Professional, scientific, and technical services",1702,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),363
13003,"Atkinson, GA",64,      Management of companies and enterprises,10298,9020,8398,8245,7848,7311,7142,3708,3892,465,5438,5328
13003,"Atkinson, GA",65,      Administrative and support and waste management and remediation services,461,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1034
13003,"Atkinson, GA",68,"    Educational services, health care, and social assistance",7419,6840,6729,5518,4745,4041,3609,3550,3603,3864,4197,4086
13003,"Atkinson, GA",69,      Educational services,221,(D),(D),(D),(D),(D),(D),(D),(D),33,57,99
13003,"Atkinson, GA",70,      Health care and social assistance,7198,(D),(D),(D),(D),(D),(D),(D),(D),3831,4140,3987
13003,"Atkinson, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",1494,1256,(D),(D),(D),(D),(D),(D),(D),913,916,927
13003,"Atkinson, GA",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13003,"Atkinson, GA",79,      Accommodation and food services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13003,"Atkinson, GA",82,    Other services (except government and government enterprises),4167,4109,4014,3760,3427,3384,3597,3802,4193,(D),3508,(D)
13003,"Atkinson, GA",83,Government and government enterprises,27491,27003,26497,25846,24835,23624,23418,23621,23713,23337,23453,23704
13003,"Atkinson, GA",,Addenda:,,,,,,,,,,,,
13003,"Atkinson, GA",87,Natural resources and mining,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13003,"Atkinson, GA",88,Trade,17856,17665,17801,17443,15309,15781,15876,14938,(D),(D),(D),(D)
13003,"Atkinson, GA",89,Transportation and utilities,7242,6601,(D),(D),(D),(D),(D),(D),5948,5580,5573,4929
13003,"Atkinson, GA",90,Manufacturing and information,119212,110725,106250,98682,73850,63626,50265,43658,75833,(D),(D),(D)
13003,"Atkinson, GA",91,Private goods-producing industries 2/,150392,134958,122171,121581,95155,96000,79865,73832,104645,101250,110854,72762
13003,"Atkinson, GA",92,Private services-providing industries 3/,90846,87131,85329,81951,76771,72911,72672,72352,69609,62933,65840,67997
13005,"Bacon, GA",1,All industry total,387642,386738,369297,348701,336992,321713,306174,298875,279189,268257,272091,263935
13005,"Bacon, GA",2,  Private industries,346489,346171,330237,309534,299766,285558,271113,265114,246203,236845,241191,232877
13005,"Bacon, GA",3,"    Agriculture, forestry, fishing and hunting",46706,57564,48912,45903,42815,42463,44892,49764,33456,26382,28088,22194
13005,"Bacon, GA",6,"    Mining, quarrying, and oil and gas extraction",344,315,0,343,0,0,0,0,0,0,0,0
13005,"Bacon, GA",10,    Utilities,11400,11005,11110,10080,10548,10140,9484,9497,8350,8465,8434,8447
13005,"Bacon, GA",11,    Construction,3006,3426,3729,4054,6227,10236,5629,4333,4868,5906,5860,3623
13005,"Bacon, GA",12,    Manufacturing,77364,72800,75380,70742,62260,52908,47689,46927,48095,53953,51929,54254
13005,"Bacon, GA",13,      Durable goods manufacturing,24873,22849,20013,17050,14032,10383,7750,7371,8289,9604,14560,17315
13005,"Bacon, GA",25,      Nondurable goods manufacturing,52491,49952,55367,53692,48228,42525,39939,39556,39806,44349,37369,36939
13005,"Bacon, GA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",35,    Retail trade,14468,18792,22316,11874,11479,12721,13050,13200,13482,13259,14055,13778
13005,"Bacon, GA",36,    Transportation and warehousing,26532,24238,20099,22400,19860,16027,14477,10296,10217,9336,10859,10263
13005,"Bacon, GA",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",50,"    Finance, insurance, real estate, rental, and leasing",75209,72156,69251,66890,66335,61740,60870,61056,59866,59596,58287,59729
13005,"Bacon, GA",51,      Finance and insurance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",56,      Real estate and rental and leasing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",59,    Professional and business services,17341,15951,14786,14066,17052,16156,15366,11703,11440,7540,12286,11962
13005,"Bacon, GA",60,"      Professional, scientific, and technical services",3463,3487,3267,2602,(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),6534,6207,5804,5485,4987,4530,3955,3843
13005,"Bacon, GA",68,"    Educational services, health care, and social assistance",32151,29580,27212,24746,25203,25301,23775,22508,21330,20777,20312,18050
13005,"Bacon, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",6836,6552,6504,6711,7037,6536,6233,5722,6034,5786,5169,4849
13005,"Bacon, GA",76,"      Arts, entertainment, and recreation",(D),613,620,658,(D),(D),(D),(D),(D),(D),346,293
13005,"Bacon, GA",79,      Accommodation and food services,(D),5939,5884,6053,(D),(D),(D),(D),(D),(D),4823,4555
13005,"Bacon, GA",82,    Other services (except government and government enterprises),8551,8128,8178,9340,9432,8536,8894,8566,8048,7786,7312,(D)
13005,"Bacon, GA",83,Government and government enterprises,41152,40567,39059,39167,37226,36156,35061,33761,32986,31412,30900,31058
13005,"Bacon, GA",,Addenda:,,,,,,,,,,,,
13005,"Bacon, GA",87,Natural resources and mining,47050,57879,48912,46246,42815,42463,44892,49764,33456,26382,28088,22194
13005,"Bacon, GA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",89,Transportation and utilities,37932,35243,31209,32480,30408,26167,23961,19793,18567,17801,19293,18711
13005,"Bacon, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13005,"Bacon, GA",91,Private goods-producing industries 2/,127419,134106,128021,121043,111302,105607,98211,101024,86418,86241,85877,80072
13005,"Bacon, GA",92,Private services-providing industries 3/,219070,212066,202216,188491,188464,179950,172902,164090,159785,150603,155314,152805
13007,"Baker, GA",1,All industry total,84612,78956,87810,79544,84932,105256,112876,103958,89130,80830,93582,96851
13007,"Baker, GA",2,  Private industries,77375,71100,76992,72864,78496,98533,105700,96396,80414,71387,84217,87323
13007,"Baker, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),24361,29819,50982,58574,54367,37260,33477,41069,41353
13007,"Baker, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13007,"Baker, GA",10,    Utilities,0,0,0,0,0,0,0,0,0,0,0,0
13007,"Baker, GA",11,    Construction,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",12,    Manufacturing,198,195,310,(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",13,      Durable goods manufacturing,64,64,103,104,77,69,48,273,442,612,685,(D)
13007,"Baker, GA",25,      Nondurable goods manufacturing,134,131,207,(D),(D),(D),(D),(D),(D),(D),(D),284
13007,"Baker, GA",34,    Wholesale trade,573,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",35,    Retail trade,1264,1367,1447,1644,1638,1734,1713,1607,1701,1399,1164,1134
13007,"Baker, GA",36,    Transportation and warehousing,640,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",45,    Information,13,13,(D),(D),(D),(D),(D),71,86,56,43,34
13007,"Baker, GA",50,"    Finance, insurance, real estate, rental, and leasing",24910,24241,22876,22451,22958,22249,22770,21720,22213,21951,21932,27316
13007,"Baker, GA",51,      Finance and insurance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",56,      Real estate and rental and leasing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",59,    Professional and business services,(D),(D),(D),(D),(D),(D),(D),(D),(D),7691,12372,12145
13007,"Baker, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",64,      Management of companies and enterprises,10298,9020,8398,8245,7848,7311,7142,3708,3892,465,5438,5328
13007,"Baker, GA",65,      Administrative and support and waste management and remediation services,310,296,260,283,399,474,513,398,261,(D),(D),(D)
13007,"Baker, GA",68,"    Educational services, health care, and social assistance",1982,1915,2074,1977,1799,1841,1684,1615,1578,1435,1379,1227
13007,"Baker, GA",69,      Educational services,42,41,62,120,77,82,97,105,132,(D),(D),83
13007,"Baker, GA",70,      Health care and social assistance,1940,1874,2012,1857,1722,1759,1587,1510,1446,(D),(D),1144
13007,"Baker, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),(D),77,268,380,394,489,398,(D),(D),(D),(D)
13007,"Baker, GA",76,"      Arts, entertainment, and recreation",0,0,13,111,279,283,361,290,334,60,13,37
13007,"Baker, GA",79,      Accommodation and food services,(D),(D),64,157,101,111,128,108,(D),(D),(D),(D)
13007,"Baker, GA",82,    Other services (except government and government enterprises),1564,1560,1621,1704,(D),(D),1772,(D),(D),(D),1457,1371
13007,"Baker, GA",83,Government and government enterprises,7237,7856,10818,6680,6436,6724,7177,7562,8716,9443,9365,9528
13007,"Baker, GA",,Addenda:,,,,,,,,,,,,
13007,"Baker, GA",87,Natural resources and mining,(D),(D),(D),24361,29819,50982,58574,54367,37260,33477,41069,41353
13007,"Baker, GA",88,Trade,1836,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",89,Transportation and utilities,640,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13007,"Baker, GA",90,Manufacturing and information,211,208,(D),761,751,675,620,(D),(D),(D),(D),(D)
13007,"Baker, GA",91,Private goods-producing industries 2/,27584,23997,31259,25688,31603,53277,61582,57591,40714,36100,43935,42379
13007,"Baker, GA",92,Private services-providing industries 3/,49791,47103,45733,47176,46893,45256,44118,38805,39700,35287,40282,44945
13009,"Baldwin, GA",1,All industry total,1426587,1381140,1354031,1326533,1302080,1251290,1249506,1248269,1252020,1289858,1303590,1296494
13009,"Baldwin, GA",2,  Private industries,1011560,985561,969885,957038,937121,887684,877404,886764,884811,895397,912191,891107
13009,"Baldwin, GA",3,"    Agriculture, forestry, fishing and hunting",2604,(D),(D),2446,(D),(D),1404,(D),2270,2670,(D),(D)
13009,"Baldwin, GA",6,"    Mining, quarrying, and oil and gas extraction",4882,0,0,1802,1496,1349,0,0,0,0,0,0
13009,"Baldwin, GA",10,    Utilities,14310,12332,11293,12924,11024,12609,6591,(D),11107,12258,6960,7572
13009,"Baldwin, GA",11,    Construction,36809,(D),(D),34496,(D),(D),45419,64104,48396,43087,35756,36296
13009,"Baldwin, GA",12,    Manufacturing,189774,181453,175515,197058,208630,188255,189562,189019,195644,218215,246450,246323
13009,"Baldwin, GA",13,      Durable goods manufacturing,123927,118964,112897,135022,149755,132062,141078,145211,154642,171502,191019,186441
13009,"Baldwin, GA",25,      Nondurable goods manufacturing,65848,62489,62618,62036,58875,56193,48485,43808,41002,46713,55431,59882
13009,"Baldwin, GA",34,    Wholesale trade,14626,13909,14808,12461,12092,12268,12049,12608,13327,13784,18070,20078
13009,"Baldwin, GA",35,    Retail trade,124208,122072,121996,115263,106231,103634,101871,99796,96298,97257,101866,102735
13009,"Baldwin, GA",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),5179,6923,7346,6106,(D),(D)
13009,"Baldwin, GA",45,    Information,29604,32328,31252,29856,26010,22647,18074,18205,19155,19254,18757,16603
13009,"Baldwin, GA",50,"    Finance, insurance, real estate, rental, and leasing",319153,302501,285563,275360,272028,264450,262507,256990,256403,249275,240304,229619
13009,"Baldwin, GA",51,      Finance and insurance,77150,75166,75617,74252,79633,74074,71858,70532,70652,62452,63385,60519
13009,"Baldwin, GA",56,      Real estate and rental and leasing,242003,227335,209946,201108,192395,190376,190649,186459,185751,186822,176919,169100
13009,"Baldwin, GA",59,    Professional and business services,(D),(D),(D),(D),(D),(D),40852,(D),36602,35366,40797,41795
13009,"Baldwin, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),11867,15988,16274,15374
13009,"Baldwin, GA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),3745,3900,477,5438,5328
13009,"Baldwin, GA",65,      Administrative and support and waste management and remediation services,31575,30526,29510,26353,23072,22995,22256,20196,20835,18901,19085,21094
13009,"Baldwin, GA",68,"    Educational services, health care, and social assistance",121203,132746,144051,143735,142528,132410,128009,128381,131010,130272,121486,112247
13009,"Baldwin, GA",69,      Educational services,6115,5787,(D),5233,(D),6166,6375,6569,6636,5972,5094,4760
13009,"Baldwin, GA",70,      Health care and social assistance,115088,126959,(D),138502,(D),126244,121634,121812,124373,124300,116392,107487
13009,"Baldwin, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",59591,55319,54265,52796,50186,47018,44984,41699,43028,40708,42719,38779
13009,"Baldwin, GA",76,"      Arts, entertainment, and recreation",8275,7949,8385,7453,7426,4872,5119,5527,7099,5765,5164,5749
13009,"Baldwin, GA",79,      Accommodation and food services,51317,47370,45880,45343,42760,42146,39865,36172,35929,34943,37555,33030
13009,"Baldwin, GA",82,    Other services (except government and government enterprises),30533,28454,28042,25733,23001,21212,20902,22509,24224,27143,28970,28217
13009,"Baldwin, GA",83,Government and government enterprises,415026,395579,384146,369496,364959,363606,372102,361505,367209,394461,391399,405387
13009,"Baldwin, GA",,Addenda:,,,,,,,,,,,,
13009,"Baldwin, GA",87,Natural resources and mining,7486,(D),(D),4249,(D),(D),1404,(D),2270,2670,(D),(D)
13009,"Baldwin, GA",88,Trade,138834,135980,136803,127725,118323,115902,113920,112404,109625,111042,119936,122812
13009,"Baldwin, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),11770,(D),18453,18364,(D),(D)
13009,"Baldwin, GA",90,Manufacturing and information,219378,213781,206767,226913,234640,210901,207636,207223,214799,237469,265207,262926
13009,"Baldwin, GA",91,Private goods-producing industries 2/,234068,224510,221382,235802,243695,223687,236385,(D),246310,263972,(D),(D)
13009,"Baldwin, GA",92,Private services-providing industries 3/,777492,761051,748502,721235,693425,663997,641018,(D),638500,631425,(D),(D)
13011,"Banks, GA",1,All industry total,443231,429674,370498,375266,365479,338367,322644,270027,289129,296468,322447,316577
13011,"Banks, GA",2,  Private industries,383713,372514,315968,321782,314637,288736,272586,220902,240529,248864,276856,276171
13011,"Banks, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),85597,67958,55576,5443,22576,35446,48561,(D)
13011,"Banks, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13011,"Banks, GA",10,    Utilities,(D),(D),(D),(D),(D),0,0,0,0,0,0,0
13011,"Banks, GA",11,    Construction,20989,24148,19346,17193,17074,15422,20767,18938,19346,17075,18939,(D)
13011,"Banks, GA",12,    Manufacturing,36172,32604,27593,27577,26045,24767,21680,22044,20163,22897,29352,39917
13011,"Banks, GA",13,      Durable goods manufacturing,13934,12770,8995,8377,7644,8211,(D),(D),(D),(D),(D),(D)
13011,"Banks, GA",25,      Nondurable goods manufacturing,22238,19834,18598,19200,18400,16557,(D),(D),(D),(D),(D),(D)
13011,"Banks, GA",34,    Wholesale trade,21001,20295,20455,19309,17016,16068,16555,14886,15427,13726,14445,14447
13011,"Banks, GA",35,    Retail trade,30730,30328,29519,26919,23043,23577,22066,31461,33487,32292,35675,37590
13011,"Banks, GA",36,    Transportation and warehousing,14549,13812,10244,9871,10329,11446,7416,8583,6842,6569,6764,6021
13011,"Banks, GA",45,    Information,(D),(D),(D),(D),(D),1990,1926,1623,1797,1816,1676,1183
13011,"Banks, GA",50,"    Finance, insurance, real estate, rental, and leasing",71523,68447,64946,63708,64372,60908,60752,59977,60156,60761,58794,65502
13011,"Banks, GA",51,      Finance and insurance,8910,9138,9354,11736,13238,11610,11392,10259,9859,(D),8949,(D)
13011,"Banks, GA",56,      Real estate and rental and leasing,62613,59310,55592,51972,51134,49299,49360,49718,50297,(D),49846,(D)
13011,"Banks, GA",59,    Professional and business services,36583,35930,26901,24482,21321,22029,24422,21721,21541,18673,22122,17299
13011,"Banks, GA",60,"      Professional, scientific, and technical services",6159,6349,5922,5464,5307,4836,5963,5575,5396,5059,3500,3286
13011,"Banks, GA",64,      Management of companies and enterprises,10298,9020,8394,8244,7845,7310,7142,3708,3892,465,5438,5328
13011,"Banks, GA",65,      Administrative and support and waste management and remediation services,20126,20560,12585,10775,8169,9883,11318,12438,12253,13149,13184,8685
13011,"Banks, GA",68,"    Educational services, health care, and social assistance",10495,10178,8882,9060,9474,7177,7013,5961,5667,6261,6042,5281
13011,"Banks, GA",69,      Educational services,423,410,417,596,(D),(D),(D),(D),(D),(D),171,259
13011,"Banks, GA",70,      Health care and social assistance,10072,9768,8465,8464,(D),(D),(D),(D),(D),(D),5871,5022
13011,"Banks, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",31950,30048,29266,26774,27967,27820,24848,20946,23913,23963,25079,27070
13011,"Banks, GA",76,"      Arts, entertainment, and recreation",3746,3800,3830,4051,(D),7913,6622,3827,4870,(D),1463,(D)
13011,"Banks, GA",79,      Accommodation and food services,28205,26248,25436,22723,(D),19907,18226,17119,19043,(D),23615,(D)
13011,"Banks, GA",82,    Other services (except government and government enterprises),13048,13194,11908,10389,10330,9573,9565,9319,9614,9386,9407,9080
13011,"Banks, GA",83,Government and government enterprises,59519,57159,54531,53485,50842,49631,50057,49125,48600,47604,45591,40406
13011,"Banks, GA",,Addenda:,,,,,,,,,,,,
13011,"Banks, GA",87,Natural resources and mining,(D),(D),(D),(D),85597,67958,55576,5443,22576,35446,48561,(D)
13011,"Banks, GA",88,Trade,51731,50624,49974,46228,40059,39645,38622,46347,48915,46018,50119,52036
13011,"Banks, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),11446,7416,8583,6842,6569,6764,6021
13011,"Banks, GA",90,Manufacturing and information,(D),(D),(D),(D),(D),26757,23606,23667,21959,24713,31028,41100
13011,"Banks, GA",91,Private goods-producing industries 2/,(D),(D),(D),(D),128715,108147,98022,46425,62085,75418,96851,92698
13011,"Banks, GA",92,Private services-providing industries 3/,(D),(D),(D),(D),185921,180588,174564,174477,178444,173446,180004,183473
13013,"Barrow, GA",1,All industry total,2150298,2000246,1886140,1818509,1718842,1627704,1524649,1430328,1350705,1320136,1377704,1396495
13013,"Barrow, GA",2,  Private industries,1908680,1766245,1657630,1594019,1503506,1419717,1319388,1228696,1143311,1125472,1188474,1212502
13013,"Barrow, GA",3,"    Agriculture, forestry, fishing and hunting",32242,26692,19551,25739,27950,23531,18164,12173,17025,16542,20329,18851
13013,"Barrow, GA",6,"    Mining, quarrying, and oil and gas extraction",2781,1831,1371,899,1276,2381,2714,2949,3229,3501,3511,5400
13013,"Barrow, GA",10,    Utilities,5650,6832,5168,4346,4047,3076,3459,4335,3856,3878,4425,3719
13013,"Barrow, GA",11,    Construction,158223,143863,135094,120136,114047,89948,93328,68933,46844,62225,110370,118769
13013,"Barrow, GA",12,    Manufacturing,270581,257065,249883,238480,227317,229022,220440,227668,213576,194838,188078,215469
13013,"Barrow, GA",13,      Durable goods manufacturing,105328,97914,92384,87146,77633,78603,67098,70474,68130,63197,81340,105526
13013,"Barrow, GA",25,      Nondurable goods manufacturing,165253,159151,157499,151334,149685,150418,153342,157194,145447,131640,106738,109944
13013,"Barrow, GA",34,    Wholesale trade,281203,267684,268509,264151,239036,234360,212561,180262,142293,121910,116863,100112
13013,"Barrow, GA",35,    Retail trade,229802,204934,197108,186001,163821,147919,128621,120573,114790,117002,122985,128214
13013,"Barrow, GA",36,    Transportation and warehousing,(D),42975,(D),44713,44919,40052,29812,29275,31703,30834,(D),31377
